,exp_id,peak_id,year,season,host,route1,route2,nation,leaders,sponsor,success1,success2,ascent1,ascent2,claimed,disputed,countries,bc_date,summit_date,summit_time,summit_days,tot_days,term_date,term_reason,term_note,high_point,traverse,ski,parapente,camps,rope,tot_members,summit_members,summiter_deaths,tot_hired,summit_hired,hired_deaths,no_hired,o2_used,o2_none,o2_climb,o2_descent,o2_sleep,o2_medical,o2_taken,o2_unkwn,other_smts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,peak_name,peak_height
1220,EVER13116,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Argentina,Ursula Diaz,Seven Summit Treks Everest Expedition 2013,True,False,0,,False,False,,2013-04-09 00:00:00,2013-05-18 00:00:00,540.0,39,41,2013-05-20 00:00:00,1,,8850,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,0,"BC(09/04,5350m),C1(30/04,6000m),C2(01/05,6400m),C3(16/05,7300m),C4(17/05,7900m),Smt(18/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1221,EVER13117,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,S Korea,Woo Seok-Ju,Seven Summit Treks Everest Expedition 2013,True,False,0,,False,False,,2013-04-09 00:00:00,2013-05-20 00:00:00,1020.0,41,45,2013-05-24 00:00:00,1,,8850,False,False,False,3,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,0,"BC(09/04,5350m),C2(03/05,6400m),C3(04/05,7300m),C4(19/05,7900m),Smt(20/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1222,EVER13118,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Portugal,Maria Do Ceu Da Conceicao,Maria Do Ceu Da Conceicao Everest,True,False,0,,False,False,India,2013-04-10 00:00:00,2013-05-21 00:00:00,930.0,41,44,2013-05-24 00:00:00,1,,8850,False,False,False,4,0,2,2,0,2,2,0,False,True,False,True,False,True,False,False,False,0,"BC(10/04,5350m),C1(6000m),C2(27/04,6400m),C3(19/05,7300m),C4(20/05,7900m),Smt(21/05)",,True,Seven Summit Treks,True,True,False,False,Everest,8850
1223,EVER13120,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Poland,Greg Michalek,Seven Summit Treks Everest Expedition 2013,False,False,0,,False,False,,2013-04-19 00:00:00,2013-05-17 00:00:00,0.0,28,32,2013-05-21 00:00:00,4,,8300,False,False,False,4,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC(19/04,5350m),C1(30/05,6000m),C2(01/05,6400m),C3(16/05,7100m),C4(17/05,7900m),xxx(17/05,8300m)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1224,EVER13121,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Japan,Naoko Watanabe,Seven Summit Treks Everest Expedition 2013,True,False,0,,False,False,,2013-04-13 00:00:00,2013-05-18 00:00:00,630.0,35,41,2013-05-24 00:00:00,1,,8850,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,0,"BC(13/04,5350m),C1(26/04,6000m),C2(27/04,6400m),C3(16/05,7300m),C4(17/05,7900m),Smt(18/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1225,EVER13122,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Pakistan,Mirza Ali Baig,Indo-Pak Gender Equality Everest 2013,True,False,0,,False,False,India,2013-04-09 00:00:00,2013-05-19 00:00:00,740.0,40,44,2013-05-23 00:00:00,1,,8850,False,False,False,3,0,5,4,0,6,6,0,False,True,False,True,False,True,False,False,False,0,"BC(09/04,5340m),C2(27/04,6400m),C3(17/05,7300m),C4(18/05,7900m),Smt(19,21/05)",,True,Seven Summit Treks,True,True,False,False,Everest,8850
1226,EVER13123,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Singapore,Swee Chiow Khoo,Seven Summit Treks Everest Expedition 2013,False,False,0,,False,False,,2013-04-09 00:00:00,2013-05-17 00:00:00,0.0,38,42,2013-05-21 00:00:00,7,,7900,False,False,False,2,0,1,0,0,2,0,0,False,True,False,True,False,True,False,False,False,Had permit for Kangchenjunga,"BC(09/04,5350m),C2(27/04,6100m),C3(16/05,7300m),C4(17/05,7900m),xxx(17/05,7900m)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1227,EVER13128,EVER,2013,Spring,China,N Col-NE Ridge,other,UK,Paul Noble,Adventure Peaks Everest Expedition 2013,True,False,0,,False,False,Ireland,2013-04-13 00:00:00,2013-05-22 00:00:00,600.0,39,43,2013-05-26 00:00:00,1,,8850,False,False,False,3,0,11,8,0,6,6,0,False,True,False,True,False,True,False,False,False,0,"BC(13/04,5250m),ABC(20/04,6400m),C1(04/05,7000m),C2(20/05,7700m),C3(21/05,8300m),Smt(22/05)",,False,Himalayan Guides,True,True,False,False,Everest,8850
1228,EVER13132,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,Somit Joshi,SSB (Border Police Force) Mount Everest Expedition 2013,True,False,0,,False,False,,2013-04-15 00:00:00,2013-05-21 00:00:00,945.0,36,42,2013-05-27 00:00:00,1,,8850,False,False,False,4,0,10,5,0,6,6,0,False,True,False,True,False,True,False,False,False,0,"BC(15/04,5350m),C1(27/04,6000m),C2(28/04,6500m),C3(09/05,7200m),C4(20/05,7900m),Smt(21/05)",Snowblindness for Negi and Chandola,False,Himalaya Expeditions,True,True,False,False,Everest,8850
1229,EVER13135,EVER,2013,Spring,China,N Col-NE Ridge,other,Ecuador,Ivan Vallejo,Ecuadorian Everest,True,False,0,,False,False,,2013-04-15 00:00:00,2013-05-25 00:00:00,830.0,40,43,2013-05-28 00:00:00,1,,8850,False,False,False,3,0,5,3,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(15/04,5200m),ABC(20/04,6400m),C1(01/05,7000m),C2(05/05,7800m),C3(24/05,8300m),Smt(25/05)",,False,Cho Oyu Trekking,True,True,False,False,Everest,8850
1230,EVER13136,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,USA,Damian Benegas,Benegas Brothers Expeditions (BBE) Everest 2013,True,False,0,,False,False,"Argentina, Brazil",2013-04-13 00:00:00,2013-05-23 00:00:00,515.0,40,43,2013-05-26 00:00:00,1,,8850,False,False,False,4,0,3,2,0,3,2,0,False,True,False,True,False,True,False,False,False,0,"BC(13/04,5350m),C1(21/04,6000m),C2(23/04,6400m),C3(21/05,7300m),C4(22/05,7900m),Smt(23/05)",,False,High Altitude Dreams,True,True,False,False,Everest,8850
1231,EVER13138,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,Surjit Singh Leishangthem,1st Northeast India Top of the World Expedition,True,False,0,,False,False,,2013-03-27 00:00:00,2013-05-17 00:00:00,800.0,51,57,2013-05-23 00:00:00,1,,8850,False,False,False,4,0,14,11,0,15,10,0,False,True,False,True,False,True,False,False,False,0,"BC(27/03,5350m),C1(19/04,6000m),C2(29/04,6400m),C3(30/04,7300m),C4(16/05,7900m),Smt(17-19,24/05)",,False,Arun Treks,True,True,False,False,Everest,8850
1232,EVER13139,EVER,2013,Spring,China,N Col-NE Ridge,other,Canada,Monique Richard,Friendship Everest Expedition 2013,True,False,0,,False,False,"Ireland, Norway, USA",2013-04-19 00:00:00,2013-05-19 00:00:00,700.0,30,34,2013-05-23 00:00:00,1,,8850,False,False,False,3,0,4,2,0,5,2,0,False,True,False,True,False,True,False,False,False,0,"BC(19/04,5200m),ABC(20/04,6400m),C1(01/05,7000m),C2(17/05,7700m),C3(18/05,8300m),Smt(19/05)",,False,Himalayan Human Adventure,True,True,False,False,Everest,8850
1233,EVER13141,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,UK,Henry Todd,Himalayan Guides Everest 2013,True,False,0,,False,False,"Germany, USA",2013-04-14 00:00:00,2013-05-13 00:00:00,600.0,29,31,2013-05-15 00:00:00,2,,8850,False,False,False,4,0,4,2,0,3,2,0,False,True,False,True,False,True,False,False,False,0,"BC(14/04,5350m),C1(24/04,6050m),C2(25/04,6400m),C3(10/05,7300m),C4(11/05,7900m),Smt(13/05)",Proudlock slight frostbite,False,Himalayan Guides,True,True,False,False,Everest,8850
1234,EVER13142,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,USA,Scott Woolums,Mountain Trip Everest 2013,True,False,0,,False,False,,2013-04-13 00:00:00,2013-05-22 00:00:00,730.0,39,42,2013-05-25 00:00:00,1,,8850,False,False,False,4,0,5,1,0,9,4,0,False,True,False,True,False,True,False,False,False,0,"BC(13/04,5350m),C1(22/04,6000m),C2(24/04,6400m),C3(05/05,7300m),C4(20/05,7900m),Smt(22/05)",Vora had frostbite,False,Expedition Himalaya,True,True,False,False,Everest,8850
1235,EVER13144,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,USA,Rory Stark,USA Everest 2013,True,False,0,,False,False,,2013-04-15 00:00:00,2013-05-23 00:00:00,515.0,38,41,2013-05-26 00:00:00,1,,8850,False,False,False,3,0,1,1,0,0,0,0,True,True,False,True,False,True,False,False,False,0,"BC(15/04,5350m),C2(24/04,6400m),C3(04/05,7300m),C4(22/05,7900m),Smt(23/05)",,False,High Altitude Dreams,True,True,False,False,Everest,8850
1236,EVER13146,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Turkey,Aydin Irmak,Seven Summit Treks Everest Expedition 2013,False,False,0,,True,False,,2013-04-10 00:00:00,2013-05-10 00:00:00,0.0,30,33,2013-05-13 00:00:00,7,,8400,False,False,False,3,0,1,0,0,2,0,0,False,True,False,True,False,True,False,False,False,0,"BC(10/04,5350m),C1(27/04,6000m),C2(28/04,6400m),C4(09/05,7900m),xxx(10/05,8400m)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1237,EVER13147,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,France,Natalie Lamoureux,Thamserku Everest 2013,True,False,0,,False,False,,2013-05-07 00:00:00,2013-05-22 00:00:00,1100.0,15,19,2013-05-26 00:00:00,1,,8850,False,False,False,3,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,0,"BC(07/05,5350m),C2(16/05,6400m),C3(20/05,7300m),C4(21/05,7900m),Smt(22/05)",,False,Thamserku Trekking,True,True,False,False,Everest,8850
1238,EVER13149,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,USA,Chad Kellogg,Kellogg Everest 2013,False,False,0,,False,False,,2013-04-15 00:00:00,2013-05-23 00:00:00,0.0,38,41,2013-05-26 00:00:00,4,,8300,False,False,False,2,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC(15/04,5350m),C2(24/04,6400m),C3(04/05,7300m),xxx(23/05,8300m)",,False,High Altitude Dreams,True,True,False,False,Everest,8850
1239,EVER13151,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,UK,Adrian Ballinger,Alpenglow Everest Expedition 2013,True,False,0,,False,False,Russia,2013-04-25 00:00:00,2013-05-18 00:00:00,745.0,23,26,2013-05-21 00:00:00,1,,8850,False,False,False,3,0,2,2,0,4,4,0,False,True,False,True,False,True,False,False,False,Summited Island Peak,"BC(25/04,5350m),C2(30/04,6400m),C3(04/05,7350m),C4(16/05,7900m),Smt(18/05)",,False,Sherpa Shangri-La Trekking,True,True,False,False,Everest,8850
1240,EVER13154,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Japan,Kenji Kondo,Adventure Guides Sagarmatha Expedition 2013,True,False,0,,False,False,,2013-04-28 00:00:00,2013-05-20 00:00:00,1400.0,22,27,2013-05-25 00:00:00,1,,8850,False,False,False,4,0,7,4,0,7,5,0,False,True,False,True,False,True,False,False,False,Summited Lobuje East for acclimatization and Lhotse (LHOT-131-04),"BC(28/04,5300m),C1(02/05,6000m),C2(08/05,6300m),C3(18/05,7005m),C4(19/05,7900m),Smt(20/05)",,False,Cosmo Treks,True,True,False,False,Everest,8850
1241,KCHN13101,KCHN,2013,Spring,Nepal,Kangchung La from S,other,USA,Matt Fioretti,Four Winds Kangchung 2013,False,False,0,,False,False,,2013-04-30 00:00:00,2013-05-02 00:00:00,0.0,2,2,2013-05-02 00:00:00,5,,5550,False,False,False,0,0,3,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(30/04,5425m),ABC(01/05,5380m),xxx(02/05,5550m)",,False,Karnali Excursions,False,False,False,False,Kangchung Nup,6043
1242,LHOT13101,LHOT,2013,Spring,Nepal,W Face,other,USA,Cleo Wiedlich,Lhotse 2013,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,11,,0,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,Attempted Xixabangma,,,False,Asian Trekking,False,True,False,False,Lhotse,8516
1243,LHOT13102,LHOT,2013,Spring,Nepal,W Face,other,India,Umesh Zirpe,Giripremi Lhotse Everest 2013,True,False,0,,False,False,,2013-03-12 00:00:00,2013-05-16 00:00:00,724.0,65,70,2013-05-21 00:00:00,1,,8516,False,False,False,4,0,5,1,0,2,2,0,False,True,False,True,False,True,False,False,False,Summited Everest (EVER-131-06),"BC(12/04,5350m),C1(23/04,6100m),C2(28/04,6500m),C3(14/05,7000m),C4(15/05,7800m),Smt(16/05)",,False,Peak Promotion,False,True,False,False,Lhotse,8516
1244,LHOT13103,LHOT,2013,Spring,Nepal,W Face,other,UK,Dan Martin,Extreme Everest Lhotse,False,False,0,,False,False,S Africa,2013-03-16 00:00:00,2013-05-07 00:00:00,0.0,52,55,2013-05-10 00:00:00,9,,5100,False,False,False,0,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(16/03,5300m),xxx(07/05,5100m)",,False,Summit Nepal Trekking,False,True,False,False,Lhotse,8516
1245,LHOT13104,LHOT,2013,Spring,Nepal,S Col-SE Ridge-Everest Smt-W Face,other,Japan,Kenji Kondo,Adventure Guides Sagarmatha Expedition 2013,True,False,0,,False,False,,2013-04-28 00:00:00,2013-05-22 00:00:00,852.0,24,27,2013-05-25 00:00:00,1,,8516,False,False,False,1,0,2,2,0,2,2,0,False,True,False,True,False,True,False,False,False,Summited Lobuje East for acclimatization and Everest (EVER-131-54),"BC(28/04,5300m),C1(02/05,6000m),C2(08/05,6300m),C3(18/05,7005m),C4(19/05,7900m),EVER.Smt(20/05),LHOT.C4(21/05,7800m),Smt(22/05)",,False,Cosmo Treks,False,False,False,False,Lhotse,8516
1246,MAKA13101,MAKA,2013,Spring,Nepal,W Pillar (to 6300m),W Face-Makalu La (to 7400m),Germany,David Goettler,Makalu West Pillar Expedition 2013,False,False,0,,False,False,Switzerland,2013-04-21 00:00:00,2013-05-22 00:00:00,900.0,31,34,2013-05-25 00:00:00,1,,8485,False,False,False,0,0,5,3,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(21/04,5440m),C1(25/04,6000m),Smt(22/05)",,False,Thamserku Trekking,False,False,False,False,Makalu,8485
1247,MAKA13102,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Switzerland,Christof Aschwanden,Seven Summit Treks Makalu Expedition 2013,False,False,0,,False,False,,2013-04-04 00:00:00,2013-04-23 00:00:00,0.0,19,26,2013-04-30 00:00:00,5,,7800,False,False,False,2,1000,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(04/04,4700m),ABC(17/04,5900m),C1(14/04,6600m),C2(22/04,7400m),xxx(23/04,7800m)",,False,Seven Summit Treks,False,True,False,False,Makalu,8485
1248,MAKA13103,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,USA,David Abramczyk (Abramski),Seven Summit Treks Makalu Expedition 2013,True,False,0,,False,False,,2013-04-05 00:00:00,2013-05-24 00:00:00,1100.0,49,51,2013-05-26 00:00:00,1,,8485,False,False,False,2,0,1,1,0,1,1,0,False,True,False,True,False,False,False,False,False,0,"BC(05/04,5000m),ABC(07/04,5650m),C1(11/04,6600m),C2(15/04,7400m),C3(23/05,7900m),Smt(24/05)",,False,Seven Summit Treks,False,True,False,False,Makalu,8485
1249,MAKA13104,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Australia,Gavin Vickers,Seven Summit Treks Makalu Expedition 2013,False,False,0,,False,False,,2013-04-04 00:00:00,2013-04-21 00:00:00,0.0,17,26,2013-04-30 00:00:00,7,,7200,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(04/04,6700m),ABC(07/04,5900m),C1(20/04,6600m),xxx(21/04,7200m)",,False,Seven Summit Treks,False,True,False,False,Makalu,8485
1250,MAKA13106,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Serbia,Dragan Celikovic,Seven Summit Treks Makalu Expedition 2013,False,False,0,,False,False,,2013-04-05 00:00:00,2013-04-23 00:00:00,0.0,18,25,2013-04-30 00:00:00,5,,6800,False,False,False,1,1000,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(05/04,5000m),ABC(08/04,5650m),C1(15/04,6600m),xxx(23/04,6800m)",,False,Seven Summit Treks,False,True,False,False,Makalu,8485
1251,MAKA13107,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Iran,Azim Gheichisaz,Seven Summit Treks Makalu Expedition 2013,True,False,0,,False,False,,2013-04-04 00:00:00,2013-04-24 00:00:00,930.0,20,26,2013-04-30 00:00:00,1,,8485,False,False,False,2,1000,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(04/04,4700m),ABC(07/04,5700m),C1(14/04,6600m),C2(17/04,7400m),Smt(24/04)",,False,Seven Summit Treks,False,True,False,False,Makalu,8485
1252,MAKA13108,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Finland,Samuli Mansikka,Samuli Mansikka Makalu Expedition 2013,True,False,0,,False,False,,2013-04-24 00:00:00,2013-05-22 00:00:00,920.0,28,30,2013-05-24 00:00:00,1,,8485,False,False,False,0,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(24/04,5700m),C1(28/04,6650m),C2(05/05,7420m),C3(21/05,7420m),Smt(22/05)",,False,Snowy Horizon Treks,False,True,False,False,Makalu,8485
1253,MAKA13109,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Japan,Tatsuo Matsumoto,Matsumoto Madness Expedition Makalu,False,False,0,,False,False,,2013-04-26 00:00:00,2013-05-22 00:00:00,0.0,26,29,2013-05-25 00:00:00,8,,8200,False,False,False,4,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC(26/04,5700m),C1(01/05,6600m),C2(02/05,6700m),C3(20/05,7600m),C4(21/05,7900m),xxx(22/05,8200m)",,False,Snowy Horizon Treks,False,True,False,False,Makalu,8485
1254,MAKA13110,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,India,Dipankar Ghosh,West Bengal Makalu Expedition 2013,False,False,0,,False,False,,2013-04-24 00:00:00,2013-05-22 00:00:00,0.0,28,0,  -   -,8,,8300,False,False,False,0,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC(24/04),ABC(26/04),C1(01/05,6300m),C2(02/05,6600m),C3(19/05,7300m),C4(21/05,7900m),xxx(22/05,8300m)",,False,Loben Expeditions (Snowy Horizon pmt),False,True,False,False,Makalu,8485
1255,MAKA13111,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Poland,Kinga Baranowska,Polish-Italian Makalu,False,False,0,,False,False,Italy,2013-04-18 00:00:00,2013-05-24 00:00:00,0.0,36,32,2013-05-20 00:00:00,7,,8100,False,False,False,3,0,3,0,0,1,0,0,False,True,False,False,False,False,True,False,False,0,"BC(18/04,5000m),ABC(20/04,5650m),C1(25/04,6300m),C2(26/04,6700m),C3(01/05,7200m),C4(23/05,7500m),xxx(24/05,8100m)",,False,Cho Oyu Trekking,False,True,False,False,Makalu,8485
1256,MANA13101,MANA,2013,Spring,Nepal,NE Face,other,Slovakia,Vlado Haluska,,False,False,0,,False,False,,2013-04-02 00:00:00,2013-04-24 00:00:00,0.0,22,29,2013-05-01 00:00:00,10,,5700,False,False,False,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(02/04,4800m),xxx(24/04,5700m)",,False,Snowy Horizon Treks,True,True,False,False,Manaslu,8163
1257,PUTH13101,PUTH,2013,Spring,Nepal,NE Face,other,Switzerland,Erwin Jacomet,Alpinus Putha Hiunchuli Expedition,True,False,52,,False,False,Germany,2013-05-07 00:00:00,2013-05-21 00:00:00,1000.0,14,16,2013-05-23 00:00:00,1,,7246,False,True,False,3,0,4,4,0,2,2,0,False,False,True,False,False,False,False,True,False,0,"BC(07/05,4900m),C1(11/05,5450m),C2(14/05,6200m),C3(20/05,6550m),Smt(21/05)",,False,Prestige Adventure,False,False,False,False,Putha Hiunchuli,7246
1258,EVER13103,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,Sherpa Rope-Fixing & Icefall Team,Sherpa Rope-Fixing & Icefall Team,True,False,0,,False,False,,  -   -,2013-05-10 00:00:00,1140.0,0,0,  -   -,1,,8850,False,False,False,0,0,0,0,0,16,13,1,False,True,False,True,False,True,False,False,False,0,Smt(10/05),,False,,True,True,False,False,Everest,8850
1259,LHOT13118,LHOT,2013,Spring,Nepal,S Col-SE Ridge-Everest Smt-W Face,other,New Zealand,Mike Roberts,Adventure Consultants Lhotse Expedition 2013,True,False,0,,False,False,,2013-04-14 00:00:00,2013-05-20 00:00:00,1245.0,36,38,2013-05-22 00:00:00,1,,8516,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,Summited Everest (EVER-131-09),"BC(14/04,5350m),C1(24/04,6000m),C2(25/05,6400m),C3(16/05,7200m),C4(17/05,8000m),EVER.Smt(19/05),Smt(20/05)",,False,Himalayan Guides,False,False,False,False,Lhotse,8516
1260,EVER12190,EVER,2012,Spring,Nepal,S Col-SE Ridge,other,India,Rajeev Saumitra,Paramount Everest Expedition,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,4,,7900,False,False,False,0,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC,C1,C2,C3,C4,xxx",,False,Dream Himalaya Adventures,True,True,False,False,Everest,8850
1261,AMAD12308,AMAD,2012,Autumn,Nepal,SW Ridge,other,UK,Stuart Peacock,Adventure Peaks Ama Dablam Expedition 2012,True,False,0,,False,False,"Germany, New Zealand, USA",2012-10-27 00:00:00,2012-11-01 00:00:00,0.0,5,13,2012-11-09 00:00:00,1,,6814,False,False,False,2,0,10,6,0,5,4,0,False,False,True,False,False,False,False,False,False,0,"BC(27/10,4575m),ABC(29/10,5420m),C1(31/10,5780m),C2(05/11,6080m),Smt(01,05-06/11)",,False,Himalayan Ecstasy Treks,True,False,False,False,Ama Dablam,6814
1262,AMAD10347,AMAD,2010,Autumn,Nepal,SW Ridge,other,Australia,Thomas Straw,,True,False,0,,False,False,France,  -   -,2010-11-20 00:00:00,0.0,0,0,  -   -,1,,6814,False,False,False,0,0,3,1,0,1,1,0,False,False,True,False,False,False,False,False,False,0,Smt(20/11),,False,Active Holiday Nepal Treks (Kobler) permit,True,False,False,False,Ama Dablam,6814
1263,KTUN10301,KTUN,2010,Autumn,Nepal,N side,other,Germany,Rudolf Bruegger,,True,False,0,,False,False,,  -   -,2010-10-27 00:00:00,0.0,0,0,  -   -,1,,6484,False,False,False,0,0,4,1,0,1,1,0,False,False,True,False,False,False,False,False,False,0,Smt(27/10),,False,Active Holiday Nepal Treks?,False,False,False,False,Khatung Khang,6484
1264,BARU11309,BARU,2011,Autumn,Nepal,SE Ridge,other,France,Daniel Petraud,Allibert Baruntse Expedition 2011,False,False,0,,False,False,,2011-10-18 00:00:00,2011-10-27 00:00:00,0.0,9,11,2011-10-29 00:00:00,5,,6650,False,False,False,0,0,5,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(18/10,5450m),C1(24/10,6145m),C2(26/10,6450m),xxx(27/10,6650m)",,False,Thamserku Trekking,False,False,False,False,Baruntse,7152
1265,AMAD12352,AMAD,2012,Autumn,Nepal,SW Ridge,other,Spain,Javier Herreros,,False,False,0,,False,False,,  -   -,2012-11-14 00:00:00,0.0,0,0,  -   -,4,,6500,False,False,False,2,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC,C1,C2,xxx(14/11,6500m)",,False,Happy Feet Mountaineers?,True,False,False,False,Ama Dablam,6814
1266,AMAD12336,AMAD,2012,Autumn,Nepal,SW Ridge,other,Austria,Peter Gross,,True,False,0,,False,False,,  -   -,2012-10-18 00:00:00,0.0,0,0,  -   -,1,,6814,False,False,False,0,0,2,1,0,2,2,0,False,False,True,False,False,False,False,False,False,0,Smt(18/10),,False,Active Holiday Nepal Treks permit?,True,False,False,False,Ama Dablam,6814
