exp_id;peak_id;year;season;host;success1;bc_date;summit_date;summit_days;tot_days;term_date;term_reason;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;member_deaths;tot_hired;summit_hired;hired_deaths;nohired;o2used;o2none;o2climb;o2descent;o2sleep;o2medical;o2taken;o2unkwn;comrte;stdrte;primrte;primmem;primref;peak_name;height
CTSE87301;CTSE;1987;3;2;TRUE;05-09-87;29-09-87;24;0;  -   -;1;7583;FALSE;FALSE;FALSE;0;0;6;2;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
CTSE87302;CTSE;1987;3;2;FALSE;  -   -;  -   -;0;0;  -   -;5;7250;FALSE;FALSE;FALSE;0;0;12;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
CTSE88301;CTSE;1988;3;2;FALSE;07-09-88;25-09-88;18;0;  -   -;5;7490;FALSE;FALSE;FALSE;0;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
CTSE88302;CTSE;1988;3;2;FALSE;  -   -;28-09-88;0;0;  -   -;5;7240;FALSE;FALSE;FALSE;0;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
DHA149001;DHA1;1949;0;1;FALSE;  -   -;  -   -;0;0;  -   -;13;0;FALSE;FALSE;FALSE;0;0;0;0;0;0;0;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA150101;DHA1;1950;1;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;8;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Dhaulagiri I;8167
DHA153101;DHA1;1953;1;1;FALSE;20-05-53;29-05-53;9;0;  -   -;10;7700;FALSE;FALSE;FALSE;5;0;7;0;0;9;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA154101;DHA1;1954;1;1;FALSE;  -   -;01-06-54;0;0;  -   -;10;8000;FALSE;FALSE;FALSE;7;0;11;0;1;14;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA159101;DHA1;1959;1;1;FALSE;03-04-59;25-05-59;52;0;  -   -;4;7800;FALSE;FALSE;FALSE;6;0;8;0;1;13;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA160101;DHA1;1960;1;1;TRUE;28-03-60;13-05-60;46;63;30-05-60;1;8167;FALSE;FALSE;FALSE;6;0;13;6;0;7;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA171101;DHA1;1971;1;1;FALSE;  -   -;  -   -;0;0;  -   -;4;7700;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA259301;DHA2;1959;3;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri II;7751
DHA262301;DHA2;1962;3;1;FALSE;  -   -;  -   -;0;0;  -   -;14;7750;FALSE;FALSE;FALSE;0;0;0;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri II;7751
DHA263101;DHA2;1963;1;1;FALSE;19-04-63;19-05-63;30;33;22-05-63;4;7000;FALSE;FALSE;FALSE;5;0;8;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri II;7751
DHA271101;DHA2;1971;1;1;TRUE;20-04-71;18-05-71;28;29;19-05-71;1;7751;FALSE;FALSE;FALSE;5;0;7;3;0;3;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri II;7751
DHA363101;DHA3;1963;1;1;FALSE;19-04-63;18-05-63;29;33;22-05-63;4;6500;FALSE;FALSE;FALSE;5;0;8;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Dhaulagiri III;7715
DHA379301;DHA3;1979;3;1;TRUE;02-09-79;15-10-79;43;54;26-10-79;1;7715;TRUE;FALSE;FALSE;0;0;20;7;0;23;0;0;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;Dhaulagiri III;7715
DHA471101;DHA4;1971;1;1;FALSE;  -   -;22-05-71;0;0;  -   -;10;6300;FALSE;FALSE;FALSE;3;0;0;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri IV;7661
DHA472301;DHA4;1972;3;1;FALSE;02-09-72;  -   -;0;0;  -   -;10;7149;FALSE;FALSE;FALSE;6;0;10;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri IV;7661
DHA571101;DHA5;1971;1;1;FALSE;  -   -;04-05-71;0;0;  -   -;6;7000;FALSE;FALSE;FALSE;4;0;6;0;3;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri V;7618
DHA571301;DHA5;1971;3;1;FALSE;  -   -;05-10-71;0;0;  -   -;6;5950;FALSE;FALSE;FALSE;2;0;0;0;1;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri V;7618
DHA574101;DHA5;1974;1;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Dhaulagiri V;7618
DHA662301;DHA6;1962;3;1;FALSE;  -   -;  -   -;0;0;  -   -;10;6400;FALSE;FALSE;FALSE;0;0;1;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Dhaulagiri VI;7268
DHA670101;DHA6;1970;1;1;TRUE;01-04-70;17-04-70;16;19;20-04-70;1;7268;FALSE;FALSE;FALSE;6;0;8;4;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri VI;7268
DHA670301;DHA6;1970;3;1;TRUE;  -   -;01-11-70;0;0;  -   -;1;7268;FALSE;FALSE;FALSE;6;0;9;2;0;8;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Dhaulagiri VI;7268
DHAM60101;DHAM;1960;1;1;TRUE;28-03-60;  -   -;0;63;30-05-60;1;6012;FALSE;FALSE;FALSE;0;0;2;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Dhampus;6012
DHAM62101;DHAM;1962;1;1;TRUE;  -   -;24-04-62;0;0;  -   -;1;6012;FALSE;FALSE;FALSE;0;0;4;4;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Dhampus;6012
DHAM74101;DHAM;1974;1;1;TRUE;  -   -;26-04-74;0;0;  -   -;1;6012;FALSE;FALSE;FALSE;0;0;4;4;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;Dhampus;6012
DHAM82301;DHAM;1982;3;1;TRUE;  -   -;  -   -;0;0;  -   -;1;6012;FALSE;FALSE;FALSE;0;0;10;10;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Dhampus;6012
DHAM83301;DHAM;1983;3;1;TRUE;  -   -;03-11-83;0;0;  -   -;1;6012;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;Dhampus;6012
PEMK55101;PEMK;1955;1;1;TRUE;  -   -;14-05-55;0;0;  -   -;1;6865;FALSE;FALSE;FALSE;3;0;2;1;0;6;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pemthang Karpo Ri;6865
PEMK64301;PEMK;1964;3;1;TRUE;  -   -;22-10-64;0;0;  -   -;1;6865;FALSE;FALSE;FALSE;0;0;1;1;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pemthang Karpo Ri;6865
PEMK65101;PEMK;1965;1;1;FALSE;  -   -;  -   -;0;0;  -   -;14;6000;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pemthang Karpo Ri;6865
DORJ64101;DORJ;1964;1;1;FALSE;20-04-64;08-05-64;18;33;23-05-64;4;6300;FALSE;FALSE;FALSE;4;0;4;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dorje Lhakpa;6966
DROM49101;DROM;1949;1;1;FALSE;19-05-49;  -   -;0;60;18-07-49;10;6250;FALSE;FALSE;FALSE;2;0;6;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Drohmo;6881
DROM63301;DROM;1963;3;1;FALSE;28-10-63;  -   -;0;23;20-11-63;14;6100;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Drohmo;6881
EVER21101;EVER;1921;1;2;FALSE;26-06-21;24-09-21;90;96;30-09-21;12;7000;FALSE;FALSE;FALSE;0;0;9;0;1;21;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER22101;EVER;1922;1;2;FALSE;01-05-22;27-05-22;26;44;14-06-22;7;8320;FALSE;FALSE;FALSE;5;0;13;0;0;30;0;7;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER24101;EVER;1924;1;2;FALSE;28-04-24;08-06-24;41;48;15-06-24;6;8600;FALSE;FALSE;FALSE;6;0;11;0;2;40;0;2;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER33101;EVER;1933;1;2;FALSE;17-04-33;30-05-33;43;76;02-07-33;10;8570;FALSE;FALSE;FALSE;6;0;16;0;0;50;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER34101;EVER;1934;1;2;FALSE;14-04-34;24-05-34;40;0;  -   -;6;6900;FALSE;FALSE;FALSE;0;0;1;0;1;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER35201;EVER;1935;2;2;FALSE;06-07-35;12-07-35;6;39;14-08-35;5;7000;FALSE;FALSE;FALSE;4;0;7;0;0;16;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER36101;EVER;1936;1;2;FALSE;26-04-36;14-05-36;18;52;17-06-36;4;7000;FALSE;FALSE;FALSE;4;0;12;0;0;65;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER38101;EVER;1938;1;2;FALSE;09-04-38;11-06-38;63;66;14-06-38;5;8350;FALSE;FALSE;FALSE;6;0;7;0;0;16;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER47101;EVER;1947;1;2;FALSE;08-04-47;15-04-47;7;9;17-04-47;4;6800;FALSE;FALSE;FALSE;0;0;1;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER50301;EVER;1950;3;1;FALSE;16-11-50;19-11-50;3;3;19-11-50;12;5790;FALSE;FALSE;FALSE;0;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER51101;EVER;1951;1;2;FALSE;03-05-51;07-05-51;4;11;14-05-51;8;6800;FALSE;FALSE;FALSE;3;0;1;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER51301;EVER;1951;3;1;FALSE;29-09-51;28-10-51;29;31;30-10-51;10;6000;FALSE;FALSE;FALSE;0;0;6;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER52101;EVER;1952;1;1;FALSE;20-04-52;28-05-52;38;47;06-06-52;7;8600;FALSE;FALSE;FALSE;7;0;11;0;0;14;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER52301;EVER;1952;3;1;FALSE;07-10-52;20-11-52;44;51;27-11-52;4;8100;FALSE;FALSE;FALSE;7;0;7;0;0;23;0;1;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER52302;EVER;1952;3;2;FALSE;  -   -;  -   -;0;0;  -   -;13;8200;FALSE;FALSE;FALSE;8;0;40;0;0;36;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER53101;EVER;1953;1;1;TRUE;12-04-53;29-05-53;47;52;03-06-53;1;8850;FALSE;FALSE;FALSE;9;0;13;1;0;20;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER56101;EVER;1956;1;1;TRUE;07-04-56;23-05-56;46;54;31-05-56;1;8850;FALSE;FALSE;FALSE;7;0;11;4;0;28;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER58301;EVER;1958;3;2;FALSE;17-11-58;21-11-58;4;11;28-11-58;12;6500;FALSE;FALSE;FALSE;0;0;13;0;0;10;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER60102;EVER;1960;1;2;TRUE;19-03-60;25-05-60;67;0;  -   -;1;8850;FALSE;FALSE;FALSE;8;0;29;3;1;99;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER62101;EVER;1962;1;1;FALSE;29-03-62;30-05-62;62;0;  -   -;4;8720;FALSE;FALSE;FALSE;7;0;14;0;0;44;0;1;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER62102;EVER;1962;1;1;FALSE;24-04-62;04-06-62;41;55;18-06-62;7;7700;FALSE;FALSE;FALSE;14;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER66101;EVER;1966;1;2;FALSE;  -   -;  -   -;0;0;  -   -;6;8100;FALSE;FALSE;FALSE;5;0;20;0;1;60;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER68101;EVER;1968;1;2;FALSE;  -   -;  -   -;0;0;  -   -;13;0;FALSE;FALSE;FALSE;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER70102;EVER;1970;1;1;TRUE;23-03-70;11-05-70;49;59;21-05-70;1;8850;FALSE;FALSE;FALSE;6;0;39;3;1;56;1;1;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER71301;EVER;1971;3;1;FALSE;14-09-71;30-10-71;46;0;  -   -;4;8100;FALSE;FALSE;FALSE;5;0;20;0;0;24;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER74102;EVER;1974;1;2;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;0;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER75102;EVER;1975;1;2;TRUE;13-03-75;27-05-75;75;0;  -   -;1;8850;FALSE;FALSE;FALSE;7;0;35;9;1;99;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER75302;EVER;1975;3;1;FALSE;  -   -;  -   -;0;0;  -   -;13;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER78101;EVER;1978;1;2;FALSE;  -   -;21-05-78;0;0;  -   -;14;7790;FALSE;FALSE;FALSE;0;0;25;0;1;30;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER78102;EVER;1978;1;1;TRUE;24-03-78;03-05-78;40;57;20-05-78;1;8850;FALSE;FALSE;FALSE;5;0;14;8;0;25;1;1;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER78302;EVER;1978;3;1;TRUE;29-08-78;15-10-78;47;0;  -   -;1;8850;FALSE;TRUE;FALSE;5;0;18;4;0;21;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER79102;EVER;1979;1;2;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;0;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER79303;EVER;1979;3;1;FALSE;27-09-79;08-10-79;11;29;26-10-79;10;7400;FALSE;FALSE;FALSE;2;0;6;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Everest;8850
EVER82103;EVER;1982;1;2;FALSE;16-03-82;17-05-82;62;75;30-05-82;6;8230;FALSE;FALSE;FALSE;0;0;6;0;2;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER83307;EVER;1983;3;2;FALSE;14-09-83;10-10-83;26;38;22-10-83;4;8200;FALSE;FALSE;FALSE;2;0;12;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
EVER93401;EVER;1993;4;1;TRUE;13-11-93;18-12-93;35;44;27-12-93;1;8850;FALSE;FALSE;FALSE;5;3625;10;6;0;20;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
GAMA72301;GAMA;1972;3;1;TRUE;02-09-72;14-10-72;42;0;  -   -;1;7187;FALSE;FALSE;FALSE;6;0;3;2;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Gama Peak;7187
GAN149201;GAN1;1949;2;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Ganesh I;7422
GAN154101;GAN1;1954;1;1;FALSE;26-04-54;13-05-54;17;22;18-05-54;5;6350;FALSE;FALSE;FALSE;3;0;13;0;0;22;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh I;7422
GAN155301;GAN1;1955;3;1;TRUE;20-09-55;24-10-55;34;41;31-10-55;1;7422;FALSE;FALSE;FALSE;3;0;7;3;1;8;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh I;7422
GAN160101;GAN1;1960;1;1;FALSE;07-05-60;31-05-60;24;27;03-06-60;2;6700;FALSE;FALSE;FALSE;0;0;1;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh I;7422
GAN373101;GAN3;1973;1;1;FALSE;  -   -;  -   -;0;0;  -   -;12;6000;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh III;7043
GAN380302;GAN3;1980;3;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;9;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Ganesh III;7043
GAN253101;GAN2;1953;1;1;FALSE;  -   -;  -   -;0;0;  -   -;12;5800;FALSE;FALSE;FALSE;2;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Ganesh II;7118
GAN271101;GAN2;1971;1;1;FALSE;  -   -;  -   -;0;0;  -   -;12;5400;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh II;7118
LAMP53101;LAMP;1953;1;1;FALSE;13-05-53;  -   -;0;7;20-05-53;10;0;FALSE;FALSE;FALSE;0;0;4;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Lampo;6648
GANC49201;GANC;1949;2;1;FALSE;  -   -;  -   -;0;0;  -   -;4;5640;FALSE;FALSE;FALSE;1;0;2;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Ganchenpo;6378
GANC71301;GANC;1971;3;1;FALSE;  -   -;  -   -;0;0;  -   -;14;6360;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganchenpo;6378
GANC75301;GANC;1975;3;1;FALSE;  -   -;  -   -;0;0;  -   -;8;6100;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganchenpo;6378
GANC91101;GANC;1991;1;1;FALSE;  -   -;16-04-91;0;0;  -   -;6;5700;FALSE;FALSE;FALSE;0;0;2;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganchenpo;6378
GANG71101;GANG;1971;1;1;FALSE;01-04-71;10-05-71;39;0;  -   -;10;7000;FALSE;FALSE;FALSE;4;0;7;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Gangapurna;7455
